"Date","State","Race","Cases","Deaths","Hospitalizations","Tests"
"2020-07-22","PA","Asian",1500,151,NA,NA
"2020-07-22","PA","AIAN",NA,NA,NA,NA
"2020-07-22","PA","NHPI",NA,NA,NA,NA
"2020-07-22","PA","Multiracial",NA,NA,NA,NA
"2020-07-22","PA","Other",973,339,NA,NA
"2020-07-22","PA","Unknown",54723,71,NA,NA
"2020-07-22","PR","Caucasian",NA,NA,NA,NA
"2020-07-22","PR","African_American",NA,NA,NA,NA
"2020-07-22","PR","Latino",NA,NA,NA,NA
"2020-07-22","PR","Asian",NA,NA,NA,NA
"2020-07-22","PR","AIAN",NA,NA,NA,NA
"2020-07-22","PR","NHPI",NA,NA,NA,NA
"2020-07-22","PR","Multiracial",NA,NA,NA,NA
"2020-07-22","PR","Other",NA,NA,NA,NA
"2020-07-22","PR","Unknown",13038,185,NA,NA
"2020-07-22","RI","Caucasian",4939,662,810,4939
"2020-07-22","RI","African_American",1671,51,200,1671
"2020-07-22","RI","Latino",6171,85,577,6171
"2020-07-22","RI","Asian",NA,NA,NA,0
"2020-07-22","RI","AIAN",NA,NA,NA,0
"2020-07-22","RI","NHPI",NA,NA,NA,0
"2020-07-22","RI","Multiracial",NA,NA,NA,0
"2020-07-22","RI","Other",493,13,50,493
"2020-07-22","RI","Unknown",4788,186,490,4788
"2020-07-22","SC","Caucasian",24682,566,NA,NA
"2020-07-22","SC","African_American",18100,485,NA,NA
"2020-07-22","SC","Latino",NA,NA,NA,NA
"2020-07-22","SC","Asian",548,11,NA,NA
"2020-07-22","SC","AIAN",NA,NA,NA,NA
"2020-07-22","SC","NHPI",NA,NA,NA,NA
"2020-07-22","SC","Multiracial",NA,NA,NA,NA
"2020-07-22","SC","Other",4936,34,NA,NA
"2020-07-22","SC","Unknown",26774,185,NA,NA
"2020-07-22","SD","Caucasian",3071,NA,NA,NA
"2020-07-22","SD","African_American",995,NA,NA,NA
"2020-07-22","SD","Latino",1162,NA,NA,NA
"2020-07-22","SD","Asian",716,NA,NA,NA
"2020-07-22","SD","AIAN",1320,NA,NA,NA
"2020-07-22","SD","NHPI",NA,NA,NA,NA
"2020-07-22","SD","Multiracial",NA,NA,NA,NA
"2020-07-22","SD","Other",813,NA,NA,NA
"2020-07-22","SD","Unknown",0,119,NA,NA
"2020-07-22","TN","Caucasian",35281,489,NA,NA
"2020-07-22","TN","African_American",16107,319,NA,NA
"2020-07-22","TN","Latino",NA,NA,NA,NA
"2020-07-22","TN","Asian",832,15,NA,NA
"2020-07-22","TN","AIAN",97,0,NA,NA
"2020-07-22","TN","NHPI",69,2,NA,NA
"2020-07-22","TN","Multiracial",NA,NA,NA,NA
"2020-07-22","TN","Other",12059,55,NA,NA
"2020-07-22","TN","Unknown",19972,8,NA,NA
"2020-07-22","TX","Caucasian",7428,329,NA,NA
"2020-07-22","TX","African_American",3491,95,NA,NA
"2020-07-22","TX","Latino",11999,229,NA,NA
"2020-07-22","TX","Asian",671,15,NA,NA
"2020-07-22","TX","AIAN",NA,NA,NA,NA
"2020-07-22","TX","NHPI",NA,NA,NA,NA
"2020-07-22","TX","Multiracial",NA,NA,NA,NA
"2020-07-22","TX","Other",148,1,NA,NA
"2020-07-22","TX","Unknown",327881,3679,NA,NA
"2020-07-22","UT","Caucasian",13808,129,856,259756
"2020-07-22","UT","African_American",886,5,51,5572
"2020-07-22","UT","Latino",13994,63,827,58577
"2020-07-22","UT","Asian",799,13,53,6214
"2020-07-22","UT","AIAN",769,21,103,6294
"2020-07-22","UT","NHPI",1387,14,158,6473
"2020-07-22","UT","Multiracial",NA,NA,NA,0
"2020-07-22","UT","Other",4384,22,271,32619
"2020-07-22","UT","Unknown",3965,13,63,117048
"2020-07-22","VA","Caucasian",17960,1112,2180,NA
"2020-07-22","VA","African_American",13324,484,1905,NA
"2020-07-22","VA","Latino",24824,226,2468,NA
"2020-07-22","VA","Asian",2460,117,386,NA
"2020-07-22","VA","AIAN",96,2,6,NA
"2020-07-22","VA","NHPI",NA,NA,NA,NA
"2020-07-22","VA","Multiracial",289,0,23,NA
"2020-07-22","VA","Other",1854,29,164,NA
"2020-07-22","VA","Unknown",19586,81,219,NA
"2020-07-22","VI","Caucasian",NA,NA,NA,NA
"2020-07-22","VI","African_American",NA,NA,NA,NA
"2020-07-22","VI","Latino",NA,NA,NA,NA
"2020-07-22","VI","Asian",NA,NA,NA,NA
"2020-07-22","VI","AIAN",NA,NA,NA,NA
"2020-07-22","VI","NHPI",NA,NA,NA,NA
"2020-07-22","VI","Multiracial",NA,NA,NA,NA
"2020-07-22","VI","Other",NA,NA,NA,NA
"2020-07-22","VI","Unknown",336,7,NA,NA
"2020-07-22","VT","Caucasian",1124,53,NA,NA
"2020-07-22","VT","African_American",151,NA,NA,NA
"2020-07-22","VT","Latino",NA,NA,NA,NA
"2020-07-22","VT","Asian",53,2,NA,NA
"2020-07-22","VT","AIAN",2,NA,NA,NA
"2020-07-22","VT","NHPI",NA,NA,NA,NA
"2020-07-22","VT","Multiracial",NA,NA,NA,NA
"2020-07-22","VT","Other",29,1,NA,NA
"2020-07-22","VT","Unknown",7,0,NA,NA
"2020-07-22","WA","Caucasian",11704,946,1776,NA
"2020-07-22","WA","African_American",1743,49,203,NA
"2020-07-22","WA","Latino",13990,198,1082,NA
"2020-07-22","WA","Asian",1715,123,270,NA
"2020-07-22","WA","AIAN",509,31,68,NA
"2020-07-22","WA","NHPI",953,16,122,NA
"2020-07-22","WA","Multiracial",699,17,55,NA
"2020-07-22","WA","Other",753,33,78,NA
"2020-07-22","WA","Unknown",17181,55,1557,NA
"2020-07-22","WI","Caucasian",29339,611,NA,NA
"2020-07-22","WI","African_American",7478,199,NA,NA
"2020-07-22","WI","Latino",NA,NA,NA,NA
"2020-07-22","WI","Asian",1574,23,NA,NA
"2020-07-22","WI","AIAN",460,10,NA,NA
"2020-07-22","WI","NHPI",NA,NA,NA,NA
"2020-07-22","WI","Multiracial",NA,NA,NA,NA
"2020-07-22","WI","Other",4778,15,NA,NA
"2020-07-22","WI","Unknown",4954,14,NA,NA
"2020-07-22","WV","Caucasian",4290,58,NA,NA
"2020-07-22","WV","African_American",411,3,NA,NA
"2020-07-22","WV","Latino",NA,NA,NA,NA
"2020-07-22","WV","Asian",NA,NA,NA,NA
"2020-07-22","WV","AIAN",NA,NA,NA,NA
"2020-07-22","WV","NHPI",NA,NA,NA,NA
"2020-07-22","WV","Multiracial",NA,NA,NA,NA
"2020-07-22","WV","Other",759,NA,NA,NA
"2020-07-22","WV","Unknown",1,41,NA,NA
"2020-07-22","WY","Caucasian",1088,13,NA,NA
"2020-07-22","WY","African_American",22,0,NA,NA
"2020-07-22","WY","Latino",294,2,NA,NA
"2020-07-22","WY","Asian",11,0,NA,NA
"2020-07-22","WY","AIAN",367,10,NA,NA
"2020-07-22","WY","NHPI",7,NA,NA,NA
"2020-07-22","WY","Multiracial",NA,NA,NA,NA
"2020-07-22","WY","Other",93,0,NA,NA
"2020-07-22","WY","Unknown",504,0,NA,NA
"2020-07-19","AK","Caucasian",726,11,47,NA
"2020-07-19","AK","African_American",45,0,1,NA
"2020-07-19","AK","Latino",NA,NA,NA,NA
"2020-07-19","AK","Asian",67,2,9,NA
"2020-07-19","AK","AIAN",247,4,18,NA
"2020-07-19","AK","NHPI",66,1,11,NA
"2020-07-19","AK","Multiracial",53,0,0,NA
"2020-07-19","AK","Other",38,0,5,NA
"2020-07-19","AK","Unknown",632,0,8,NA
"2020-07-19","AL","Caucasian",21399,637,NA,NA
"2020-07-19","AL","African_American",19864,537,NA,NA
"2020-07-19","AL","Latino",NA,NA,NA,NA
"2020-07-19","AL","Asian",256,4,NA,NA
"2020-07-19","AL","AIAN",NA,NA,NA,NA
"2020-07-19","AL","NHPI",NA,NA,NA,NA
"2020-07-19","AL","Multiracial",NA,NA,NA,NA
"2020-07-19","AL","Other",3754,23,NA,NA
"2020-07-19","AL","Unknown",21735,86,NA,NA
"2020-07-19","AR","Caucasian",16216,202,NA,NA
"2020-07-19","AR","African_American",7041,93,NA,NA
"2020-07-19","AR","Latino",NA,NA,NA,NA
"2020-07-19","AR","Asian",459,6,NA,NA
"2020-07-19","AR","AIAN",90,0,NA,NA
"2020-07-19","AR","NHPI",1907,29,NA,NA
"2020-07-19","AR","Multiracial",NA,NA,NA,NA
"2020-07-19","AR","Other",4597,25,NA,NA
"2020-07-19","AR","Unknown",2918,2,NA,NA
"2020-07-19","AS","Caucasian",NA,NA,NA,NA
"2020-07-19","AS","African_American",NA,NA,NA,NA
"2020-07-19","AS","Latino",NA,NA,NA,NA
"2020-07-19","AS","Asian",NA,NA,NA,NA
"2020-07-19","AS","AIAN",NA,NA,NA,NA
"2020-07-19","AS","NHPI",NA,NA,NA,NA
"2020-07-19","AS","Multiracial",NA,NA,NA,NA
"2020-07-19","AS","Other",NA,NA,NA,NA
"2020-07-19","AS","Unknown",NA,NA,NA,NA
"2020-07-19","AZ","Caucasian",23041,1065,2304,NA
"2020-07-19","AZ","African_American",3102,81,305,NA
"2020-07-19","AZ","Latino",33082,720,2560,NA
"2020-07-19","AZ","Asian",1056,29,102,NA
"2020-07-19","AZ","AIAN",8827,379,776,NA
"2020-07-19","AZ","NHPI",NA,NA,NA,NA
"2020-07-19","AZ","Multiracial",NA,NA,NA,NA
"2020-07-19","AZ","Other",2780,51,123,NA
"2020-07-19","AZ","Unknown",71736,436,462,NA
"2020-07-19","CA","Caucasian",43542,2298,NA,NA
"2020-07-19","CA","African_American",10678,654,NA,NA
"2020-07-19","CA","Latino",137657,3359,NA,NA
"2020-07-19","CA","Asian",14187,993,NA,NA
"2020-07-19","CA","AIAN",550,25,NA,NA
"2020-07-19","CA","NHPI",1496,40,NA,NA
"2020-07-19","CA","Multiracial",1842,41,NA,NA
"2020-07-19","CA","Other",37417,91,NA,NA
"2020-07-19","CA","Unknown",137323,184,NA,NA
"2020-07-19","CO","Caucasian",12367,1005,NA,NA
"2020-07-19","CO","African_American",1840,108,NA,NA
"2020-07-19","CO","Latino",13460,353,NA,NA
"2020-07-19","CO","Asian",826,53,NA,NA
"2020-07-19","CO","AIAN",200,9,NA,NA
"2020-07-19","CO","NHPI",122,5,NA,NA
"2020-07-19","CO","Multiracial",374,20,NA,NA
"2020-07-19","CO","Other",277,6,NA,NA
"2020-07-19","CO","Unknown",10672,52,NA,NA
"2020-07-19","CT","Caucasian",17025,3218,NA,NA
"2020-07-19","CT","African_American",6278,651,NA,NA
"2020-07-19","CT","Latino",9070,380,NA,NA
"2020-07-19","CT","Asian",690,49,NA,NA
"2020-07-19","CT","AIAN",44,2,NA,NA
"2020-07-19","CT","NHPI",NA,NA,NA,NA
"2020-07-19","CT","Multiracial",139,31,NA,NA
"2020-07-19","CT","Other",288,21,NA,NA
"2020-07-19","CT","Unknown",14359,44,NA,NA
"2020-07-19","DC","Caucasian",2308,62,NA,NA
"2020-07-19","DC","African_American",5550,426,NA,NA
"2020-07-19","DC","Latino",NA,76,NA,NA
"2020-07-19","DC","Asian",175,8,NA,NA
"2020-07-19","DC","AIAN",27,NA,NA,NA
"2020-07-19","DC","NHPI",30,NA,NA,NA
"2020-07-19","DC","Multiracial",NA,NA,NA,NA
"2020-07-19","DC","Other",2882,6,NA,NA
"2020-07-19","DC","Unknown",289,0,NA,NA
"2020-07-19","DE","Caucasian",4468,326,NA,68778
"2020-07-19","DE","African_American",3443,134,NA,30140
"2020-07-19","DE","Latino",3564,34,NA,12390
"2020-07-19","DE","Asian",190,1,NA,2629
"2020-07-19","DE","AIAN",NA,NA,NA,0
"2020-07-19","DE","NHPI",NA,NA,NA,0
"2020-07-19","DE","Multiracial",NA,NA,NA,0
"2020-07-19","DE","Other",650,6,NA,10150
"2020-07-19","DE","Unknown",1204,22,NA,28908
"2020-07-19","FL","Caucasian",72327,2345,7547,NA
"2020-07-19","FL","African_American",48659,981,5052,NA
"2020-07-19","FL","Latino",86224,1286,6886,NA
"2020-07-19","FL","Asian",NA,NA,NA,NA
"2020-07-19","FL","AIAN",NA,NA,NA,NA
"2020-07-19","FL","NHPI",NA,NA,NA,NA
"2020-07-19","FL","Multiracial",NA,NA,NA,NA
"2020-07-19","FL","Other",13390,174,881,NA
"2020-07-19","FL","Unknown",129447,305,943,NA
"2020-07-19","GA","Caucasian",32811,1428,NA,NA
"2020-07-19","GA","African_American",36585,1463,NA,NA
"2020-07-19","GA","Latino",19562,181,NA,NA
"2020-07-19","GA","Asian",1761,49,NA,NA
"2020-07-19","GA","AIAN",79,4,NA,NA
"2020-07-19","GA","NHPI",145,7,NA,NA
"2020-07-19","GA","Multiracial",NA,NA,NA,NA
"2020-07-19","GA","Other",4055,12,NA,NA
"2020-07-19","GA","Unknown",48125,29,NA,NA
"2020-07-19","GU","Caucasian",35,NA,NA,NA
"2020-07-19","GU","African_American",NA,NA,NA,NA
"2020-07-19","GU","Latino",NA,NA,NA,NA
"2020-07-19","GU","Asian",125,NA,NA,NA
"2020-07-19","GU","AIAN",NA,NA,NA,NA
"2020-07-19","GU","NHPI",126,NA,NA,NA
"2020-07-19","GU","Multiracial",NA,NA,NA,NA
"2020-07-19","GU","Other",19,NA,NA,NA
"2020-07-19","GU","Unknown",14,5,NA,NA
"2020-07-19","HI","Caucasian",221,NA,NA,NA
"2020-07-19","HI","African_American",10,NA,NA,NA
"2020-07-19","HI","Latino",NA,NA,NA,NA
"2020-07-19","HI","Asian",382,NA,NA,NA
"2020-07-19","HI","AIAN",NA,NA,NA,NA
"2020-07-19","HI","NHPI",405,NA,NA,NA
"2020-07-19","HI","Multiracial",NA,NA,NA,NA
"2020-07-19","HI","Other",32,NA,NA,NA
"2020-07-19","HI","Unknown",331,24,NA,NA
"2020-07-19","IA","Caucasian",25557,626,NA,NA
"2020-07-19","IA","African_American",3097,39,NA,NA
"2020-07-19","IA","Latino",NA,NA,NA,NA
"2020-07-19","IA","Asian",1936,23,NA,NA
"2020-07-19","IA","AIAN",387,7,NA,NA
"2020-07-19","IA","NHPI",387,15,NA,NA
"2020-07-19","IA","Multiracial",NA,NA,NA,NA
"2020-07-19","IA","Other",387,0,NA,NA
"2020-07-19","IA","Unknown",6970,79,NA,NA
"2020-07-19","ID","Caucasian",7099,109,NA,NA
"2020-07-19","ID","African_American",191,1,NA,NA
"2020-07-19","ID","Latino",NA,NA,NA,NA
"2020-07-19","ID","Asian",128,2,NA,NA
"2020-07-19","ID","AIAN",115,1,NA,NA
"2020-07-19","ID","NHPI",45,NA,NA,NA
"2020-07-19","ID","Multiracial",514,NA,NA,NA
"2020-07-19","ID","Other",1709,1,NA,NA
"2020-07-19","ID","Unknown",5069,0,NA,NA
"2020-07-19","IL","Caucasian",36127,3251,NA,626670
"2020-07-19","IL","African_American",27157,2012,NA,199932
"2020-07-19","IL","Latino",50397,1510,NA,171998
"2020-07-19","IL","Asian",4436,347,NA,32774
"2020-07-19","IL","AIAN",229,10,NA,1600
"2020-07-19","IL","NHPI",392,9,NA,2368
"2020-07-19","IL","Multiracial",NA,NA,NA,0
"2020-07-19","IL","Other",6015,50,NA,70213
"2020-07-19","IL","Unknown",37997,299,NA,1140131
"2020-07-19","IN","Caucasian",26104,1704,NA,364492
"2020-07-19","IN","African_American",6564,373,NA,53554
"2020-07-19","IN","Latino",NA,NA,NA,0
"2020-07-19","IN","Asian",761,14,NA,5213
"2020-07-19","IN","AIAN",NA,NA,NA,0
"2020-07-19","IN","NHPI",NA,NA,NA,0
"2020-07-19","IN","Multiracial",NA,NA,NA,0
"2020-07-19","IN","Other",9651,350,NA,82812
"2020-07-19","IN","Unknown",13491,381,NA,120809
"2020-07-19","KS","Caucasian",14176,207,981,130737
"2020-07-19","KS","African_American",1644,64,218,11495
"2020-07-19","KS","Latino",NA,NA,NA,0
"2020-07-19","KS","Asian",856,9,50,3275
"2020-07-19","KS","AIAN",149,2,9,1194
"2020-07-19","KS","NHPI",NA,NA,NA,0
"2020-07-19","KS","Multiracial",NA,NA,NA,0
"2020-07-19","KS","Other",1088,9,119,14314
"2020-07-19","KS","Unknown",4052,8,76,96098
"2020-07-19","KY","Caucasian",11769,508,NA,NA
"2020-07-19","KY","African_American",1945,91,NA,NA
"2020-07-19","KY","Latino",NA,NA,NA,NA
"2020-07-19","KY","Asian",469,8,NA,NA
"2020-07-19","KY","AIAN",72,0,NA,NA
"2020-07-19","KY","NHPI",38,NA,NA,NA
"2020-07-19","KY","Multiracial",904,14,NA,NA
"2020-07-19","KY","Other",NA,NA,NA,NA
"2020-07-19","KY","Unknown",7964,49,NA,NA
"2020-07-19","LA","Caucasian",NA,1468,NA,NA
"2020-07-19","LA","African_American",NA,1671,NA,NA
"2020-07-19","LA","Latino",NA,NA,NA,NA
"2020-07-19","LA","Asian",NA,23,NA,NA
"2020-07-19","LA","AIAN",NA,4,NA,NA
"2020-07-19","LA","NHPI",NA,5,NA,NA
"2020-07-19","LA","Multiracial",NA,NA,NA,NA
"2020-07-19","LA","Other",NA,16,NA,NA
"2020-07-19","LA","Unknown",91706,273,NA,NA
"2020-07-19","MA","Caucasian",34921,6337,5786,NA
"2020-07-19","MA","African_American",10663,691,1377,NA
"2020-07-19","MA","Latino",22198,582,1605,NA
"2020-07-19","MA","Asian",2390,217,377,NA
"2020-07-19","MA","AIAN",NA,NA,NA,NA
"2020-07-19","MA","NHPI",NA,NA,NA,NA
"2020-07-19","MA","Multiracial",NA,NA,NA,NA
"2020-07-19","MA","Other",6035,545,914,NA
"2020-07-19","MA","Unknown",37327,59,1658,NA
"2020-07-19","MD","Caucasian",16383,1441,NA,NA
"2020-07-19","MD","African_American",22887,1370,NA,NA
"2020-07-19","MD","Latino",20321,382,NA,NA
"2020-07-19","MD","Asian",1510,130,NA,NA
"2020-07-19","MD","AIAN",NA,NA,NA,NA
"2020-07-19","MD","NHPI",NA,NA,NA,NA
"2020-07-19","MD","Multiracial",NA,NA,NA,NA
"2020-07-19","MD","Other",3707,37,NA,NA
"2020-07-19","MD","Unknown",13323,17,NA,NA
"2020-07-19","ME","Caucasian",2214,104,305,NA
"2020-07-19","ME","African_American",839,2,38,NA
"2020-07-19","ME","Latino",NA,NA,NA,NA
"2020-07-19","ME","Asian",93,NA,11,NA
"2020-07-19","ME","AIAN",7,NA,0,NA
"2020-07-19","ME","NHPI",2,NA,0,NA
"2020-07-19","ME","Multiracial",25,NA,0,NA
"2020-07-19","ME","Other",114,0,3,NA
"2020-07-19","ME","Unknown",393,8,16,NA
"2020-07-19","MI","Caucasian",33338,3306,NA,NA
"2020-07-19","MI","African_American",22293,2516,NA,NA
"2020-07-19","MI","Latino",NA,NA,NA,NA
"2020-07-19","MI","Asian",1671,80,NA,NA
"2020-07-19","MI","AIAN",318,19,NA,NA
"2020-07-19","MI","NHPI",NA,NA,NA,NA
"2020-07-19","MI","Multiracial",5428,105,NA,NA
"2020-07-19","MI","Other",4886,121,NA,NA
"2020-07-19","MI","Unknown",13934,219,NA,NA
"2020-07-19","MN","Caucasian",20351,1234,2142,NA
"2020-07-19","MN","African_American",9345,151,987,NA
"2020-07-19","MN","Latino",NA,NA,NA,NA
"2020-07-19","MN","Asian",3074,67,415,NA
"2020-07-19","MN","AIAN",378,30,105,NA
"2020-07-19","MN","NHPI",97,3,8,NA
"2020-07-19","MN","Multiracial",776,22,74,NA
"2020-07-19","MN","Other",5293,18,335,NA
"2020-07-19","MN","Unknown",6890,56,561,NA
"2020-07-19","MO","Caucasian",14985,666,NA,NA
"2020-07-19","MO","African_American",7705,383,NA,NA
"2020-07-19","MO","Latino",NA,NA,NA,NA
"2020-07-19","MO","Asian",NA,NA,NA,NA
"2020-07-19","MO","AIAN",NA,NA,NA,NA
"2020-07-19","MO","NHPI",NA,NA,NA,NA
"2020-07-19","MO","Multiracial",994,11,NA,NA
"2020-07-19","MO","Other",1923,33,NA,NA
"2020-07-19","MO","Unknown",7487,45,NA,NA
"2020-07-19","MP","Caucasian",NA,NA,NA,NA
"2020-07-19","MP","African_American",NA,NA,NA,NA
"2020-07-19","MP","Latino",NA,NA,NA,NA
"2020-07-19","MP","Asian",NA,NA,NA,NA
"2020-07-19","MP","AIAN",NA,NA,NA,NA
"2020-07-19","MP","NHPI",NA,NA,NA,NA
"2020-07-19","MP","Multiracial",NA,NA,NA,NA
"2020-07-19","MP","Other",NA,NA,NA,NA
"2020-07-19","MP","Unknown",37,2,NA,NA
"2020-07-19","MS","Caucasian",12016,555,NA,NA
"2020-07-19","MS","African_American",19084,670,NA,NA
"2020-07-19","MS","Latino",1742,23,NA,NA
"2020-07-19","MS","Asian",133,0,NA,NA
"2020-07-19","MS","AIAN",1154,76,NA,NA
"2020-07-19","MS","NHPI",NA,NA,NA,NA
"2020-07-19","MS","Multiracial",NA,NA,NA,NA
"2020-07-19","MS","Other",2936,13,NA,NA
"2020-07-19","MS","Unknown",5573,18,NA,NA
"2020-07-19","MT","Caucasian",1458,17,NA,NA
"2020-07-19","MT","African_American",13,NA,NA,NA
"2020-07-19","MT","Latino",NA,NA,NA,NA
"2020-07-19","MT","Asian",5,NA,NA,NA
"2020-07-19","MT","AIAN",275,10,NA,NA
"2020-07-19","MT","NHPI",NA,NA,NA,NA
"2020-07-19","MT","Multiracial",NA,NA,NA,NA
"2020-07-19","MT","Other",32,NA,NA,NA
"2020-07-19","MT","Unknown",750,10,NA,NA
"2020-07-19","NC","Caucasian",37950,910,NA,NA
"2020-07-19","NC","African_American",16174,517,NA,NA
"2020-07-19","NC","Latino",NA,NA,NA,NA
"2020-07-19","NC","Asian",1237,25,NA,NA
"2020-07-19","NC","AIAN",804,24,NA,NA
"2020-07-19","NC","NHPI",205,3,NA,NA
"2020-07-19","NC","Multiracial",NA,NA,NA,NA
"2020-07-19","NC","Other",11259,99,NA,NA
"2020-07-19","NC","Unknown",32149,56,NA,NA
"2020-07-19","ND","Caucasian",NA,NA,NA,NA
"2020-07-19","ND","African_American",NA,NA,NA,NA
"2020-07-19","ND","Latino",NA,NA,NA,NA
"2020-07-19","ND","Asian",NA,NA,NA,NA
"2020-07-19","ND","AIAN",NA,NA,NA,NA
"2020-07-19","ND","NHPI",NA,NA,NA,NA
"2020-07-19","ND","Multiracial",NA,NA,NA,NA
"2020-07-19","ND","Other",NA,NA,NA,NA
"2020-07-19","ND","Unknown",5019,82,NA,NA
"2020-07-19","NE","Caucasian",13200,231,1000,NA
"2020-07-19","NE","African_American",1400,22,120,NA
"2020-07-19","NE","Latino",NA,NA,NA,NA
"2020-07-19","NE","Asian",1300,17,97,NA
"2020-07-19","NE","AIAN",250,7,35,NA
"2020-07-19","NE","NHPI",33,0,3,NA
"2020-07-19","NE","Multiracial",NA,NA,NA,NA
"2020-07-19","NE","Other",1600,11,119,NA
"2020-07-19","NE","Unknown",4800,13,108,NA
"2020-07-19","NH","Caucasian",3945,372,498,NA
"2020-07-19","NH","African_American",320,9,31,NA
"2020-07-19","NH","Latino",632,11,66,NA
"2020-07-19","NH","Asian",163,4,20,NA
"2020-07-19","NH","AIAN",NA,NA,NA,NA
"2020-07-19","NH","NHPI",NA,NA,NA,NA
"2020-07-19","NH","Multiracial",NA,NA,NA,NA
"2020-07-19","NH","Other",248,1,15,NA
"2020-07-19","NH","Unknown",895,1,43,NA
"2020-07-19","NJ","Caucasian",38404,7291,8340,NA
"2020-07-19","NJ","African_American",18190,2467,3922,NA
"2020-07-19","NJ","Latino",32532,2721,5401,NA
"2020-07-19","NJ","Asian",5407,741,1046,NA
"2020-07-19","NJ","AIAN",NA,NA,NA,NA
"2020-07-19","NJ","NHPI",NA,NA,NA,NA
"2020-07-19","NJ","Multiracial",NA,NA,NA,NA
"2020-07-19","NJ","Other",12179,241,762,NA
"2020-07-19","NJ","Unknown",70071,2245,1593,NA
"2020-07-19","NM","Caucasian",2216,98,NA,NA
"2020-07-19","NM","African_American",307,4,NA,NA
"2020-07-19","NM","Latino",6269,59,NA,NA
"2020-07-19","NM","Asian",118,1,NA,NA
"2020-07-19","NM","AIAN",6983,236,NA,NA
"2020-07-19","NM","NHPI",NA,NA,NA,NA
"2020-07-19","NM","Multiracial",NA,NA,NA,NA
"2020-07-19","NM","Other",NA,NA,NA,NA
"2020-07-19","NM","Unknown",1078,173,NA,NA
"2020-07-19","NV","Caucasian",6454,275,NA,89309
"2020-07-19","NV","African_American",1814,69,NA,18381
"2020-07-19","NV","Latino",7130,91,NA,15482
"2020-07-19","NV","Asian",1583,82,NA,10103
"2020-07-19","NV","AIAN",107,4,NA,2168
"2020-07-19","NV","NHPI",NA,NA,NA,0
"2020-07-19","NV","Multiracial",NA,NA,NA,0
"2020-07-19","NV","Other",3473,11,NA,36786
"2020-07-19","NV","Unknown",15204,115,NA,214845
"2020-07-19","NY","Caucasian",NA,8597,NA,NA
"2020-07-19","NY","African_American",NA,6345,NA,NA
"2020-07-19","NY","Latino",NA,6637,NA,NA
"2020-07-19","NY","Asian",NA,1702,NA,NA
"2020-07-19","NY","AIAN",NA,NA,NA,NA
"2020-07-19","NY","NHPI",NA,NA,NA,NA
"2020-07-19","NY","Multiracial",NA,NA,NA,NA
"2020-07-19","NY","Other",NA,1798,NA,NA
"2020-07-19","NY","Unknown",406807,3012,NA,NA
"2020-07-19","OH","Caucasian",35500,2413,5180,NA
"2020-07-19","OH","African_American",19678,614,3131,NA
"2020-07-19","OH","Latino",NA,NA,NA,NA
"2020-07-19","OH","Asian",2076,35,218,NA
"2020-07-19","OH","AIAN",90,1,12,NA
"2020-07-19","OH","NHPI",141,1,24,NA
"2020-07-19","OH","Multiracial",2305,40,301,NA
"2020-07-19","OH","Other",5264,22,419,NA
"2020-07-19","OH","Unknown",9878,48,270,NA
"2020-07-19","OK","Caucasian",14214,339,NA,NA
"2020-07-19","OK","African_American",1875,30,NA,NA
"2020-07-19","OK","Latino",NA,NA,NA,NA
"2020-07-19","OK","Asian",1528,10,NA,NA
"2020-07-19","OK","AIAN",1809,37,NA,NA
"2020-07-19","OK","NHPI",NA,NA,NA,NA
"2020-07-19","OK","Multiracial",NA,NA,NA,NA
"2020-07-19","OK","Other",1016,11,NA,NA
"2020-07-19","OK","Unknown",4823,24,NA,NA
"2020-07-19","OR","Caucasian",5710,188,NA,NA
"2020-07-19","OR","African_American",561,6,NA,NA
"2020-07-19","OR","Latino",NA,NA,NA,NA
"2020-07-19","OR","Asian",454,10,NA,NA
"2020-07-19","OR","AIAN",299,3,NA,NA
"2020-07-19","OR","NHPI",360,6,NA,NA
"2020-07-19","OR","Multiracial",329,2,NA,NA
"2020-07-19","OR","Other",4457,20,NA,NA
"2020-07-19","OR","Unknown",2409,25,NA,NA
"2020-07-19","PA","Caucasian",32200,5018,NA,NA
"2020-07-19","PA","African_American",13700,1484,NA,NA
"2020-07-19","PA","Latino",NA,NA,NA,NA
"2020-07-19","PA","Asian",1400,151,NA,NA
"2020-07-19","PA","AIAN",NA,NA,NA,NA
"2020-07-19","PA","NHPI",NA,NA,NA,NA
"2020-07-19","PA","Multiracial",NA,NA,NA,NA
"2020-07-19","PA","Other",942,339,NA,NA
"2020-07-19","PA","Unknown",52785,23,NA,NA
"2020-07-19","PR","Caucasian",NA,NA,NA,NA
"2020-07-19","PR","African_American",NA,NA,NA,NA
"2020-07-19","PR","Latino",NA,NA,NA,NA
"2020-07-19","PR","Asian",NA,NA,NA,NA
"2020-07-19","PR","AIAN",NA,NA,NA,NA
"2020-07-19","PR","NHPI",NA,NA,NA,NA
"2020-07-19","PR","Multiracial",NA,NA,NA,NA
"2020-07-19","PR","Other",NA,NA,NA,NA
"2020-07-19","PR","Unknown",12063,178,NA,NA
"2020-07-19","RI","Caucasian",4878,656,791,4878
"2020-07-19","RI","African_American",1629,51,189,1629
"2020-07-19","RI","Latino",6072,85,562,6072
"2020-07-19","RI","Asian",NA,NA,NA,0
